event,date,country,city,artist,album,track,isrc,linkid
click,2021-08-25,Saudi Arabia,Riyadh,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-25,Saudi Arabia,Jeddah,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
click,2021-08-25,India,Bengaluru,"Thaman S, Armaan Malik, Shreya Ghoshal",Yuvarathnaa (Kannada) (Original Motion Picture Soundtrack),Neenaade Naa,IND292000868,a82495d3-5a38-4010-894f-c64fa3b9c6ef
click,2021-08-25,Saudi Arabia,Riyadh,"Gunna, Taurus",9 TIMES OUTTA 10,9 TIMES OUTTA 10,QMCE32100707,03efbdd8-a128-4edb-972a-6f1476b89cae
click,2021-08-25,United States,Houston,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-25,United States,Detroit,"Kayla Nicole, Taylor Girlz",Bundles (feat. Taylor Girlz),Bundles (feat. Taylor Girlz),QMCE32100317,b9cf3f6e-0d4c-4011-b6a2-85c953e12290
click,2021-08-25,Canada,Toronto,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3
click,2021-08-25,Norway,Bergen,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-24,France,Boege,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-24,Saudi Arabia,Riyadh,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-24,United Arab Emirates,Al Ain City,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,India,Bhopal,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-24,France,Dijon,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-24,Saudi Arabia,Dammam,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,India,Lucknow,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,United Kingdom,Huddersfield,deadman 死人,Omae Wa Mou,Omae Wa Mou,GBSMU6641474,d185cb88-07ed-45fd-b606-490d538fbb62
click,2021-08-24,India,New Delhi,"punjabi songs, NseeB",Munde Desi,Munde Desi,QZMWW2068772,b2cc2cdc-ae04-47dd-95ff-c5710742425a
click,2021-08-24,France,Saint-Ouen,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
click,2021-08-19,United States,Bakersfield,The Weeknd,Take My Breath,Take My Breath,USUG12102076,98590adf-3c0b-4cca-8140-6d1aedad6832
click,2021-08-19,Poland,Torun,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455
click,2021-08-19,Saudi Arabia,Jeddah,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
click,2021-08-19,United States,Bonita Springs,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-19,United States,Moss Point,Joseline Hernandez,Live Your Best Life,Live Your Best Life - Live,,232f1d36-89be-5e87-b9fc-88d395b65138
click,2021-08-19,United States,Wilmington,Omb Peezy,Too Deep For Tears,The Bottom,,1fd43f82-c08c-5451-a821-bbb2457d7cde
click,2021-08-19,Saudi Arabia,Riyadh,Miscél,when you left,when you left,QM42K1907890,2fc15e8b-83aa-40ee-9f9d-5d96c6d4356c
click,2021-08-19,Brazil,Chapada Gaucha,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-19,United States,Holmen,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-19,France,Unknown,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-25,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Canada,Bolton,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-25,France,Charleville-Mézières,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3
click,2021-08-25,India,Balachor,"Summer Walker, Drake",Last Day Of Summer,Girls Need Love (with Drake) - Remix,USUM71903117,580817fb-96bd-4418-9d61-6adcbf483186
click,2021-08-25,France,Paris,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
click,2021-08-25,India,Lucknow,"Justin Quiles, Maluma",La Última Promesa,La Botella,USWL12100356,5d1efb00-a2af-45ce-89ab-fdbaf932c71a
click,2021-08-25,Pakistan,Lahore,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-25,France,Unknown,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-25,France,Corbeil-Essonnes,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd
click,2021-08-25,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,United States,Dorchester,"bbno$, Rich Brian",edamame (feat. Rich Brian),edamame (feat. Rich Brian),QMUY42100151,8a10f511-b1ad-453b-9eaa-707adf5ed4ab
click,2021-08-25,Cameroon,Bamenda,"Trippie Redd, Sada Baby, Icewear Vezzo, Babyface Ray",Trip At Knight,"Captain Crunch (feat. Babyface Ray, Sada Baby, & Icewear Vezzo)",QZJ842001155,902ebdda-078a-4f87-8547-af3942cb6855
click,2021-08-25,India,Lucknow,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-25,Australia,Melbourne,"A Boogie Wit da Hoodie, Lil Durk",24 Hours (feat. Lil Durk),24 Hours (feat. Lil Durk),USAT22102270,f4da6960-c98b-4626-b7b2-6a48f846b940
click,2021-08-25,United States,Alexandria,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,eedc8702-6bd2-499a-972f-260c35f72e0f
click,2021-08-25,Kuwait,Kuwait City,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a
click,2021-08-25,India,Ludhiana,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,United States,Perrysburg,Joji,In Tongues,worldstar money (interlude),USUYG1161726,e1e0b741-3076-405f-a3e9-c613a946c969
click,2021-08-25,United States,Riverdale,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-25,India,Nagpur,PinkPantheress,Just for me,Just for me,GBAYE2101058,e2e39afa-648b-4163-97b0-ce742ea67550
click,2021-08-24,United Kingdom,Hayes,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4
click,2021-08-24,France,Unknown,"DLJ, BIDØ",Time Capsule,To the Moon,GBKQU2171093,0211bf4d-0e9d-46c2-889c-f97872280820
click,2021-08-24,India,Mohali,Sueco,Paralyzed,Paralyzed,USAT22104499,52762e40-cb7a-4a8a-beb7-03fbd6cca9f8
click,2021-08-24,United Kingdom,Halifax,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-24,Mexico,Nuevo Casas Grandes,Van McCoy,Disco Baby,The Hustle - Original Mix,USAR49911014,e3818dee-32c6-4a82-a7c5-4d72eb0f3cc2
click,2021-08-24,Egypt,Az Zamalik,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-24,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,Martinique,Fort-de-France,Issam Alnajjar,Hadal Ahbek,Hadal Ahbek,USL4Q2071965,4f4f5cf4-bca5-43f9-a0bc-32fa104dbabc
click,2021-08-24,Netherlands,Amsterdam,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-21,India,Bhubaneswar,Catie Turner,Heartbroken and Milking It,Love on the Moon,USAT22102774,d601f481-873f-49d5-a313-3d4aed53da78
click,2021-08-21,Senegal,Dakar,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-21,Saudi Arabia,Ta'if,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
click,2021-08-21,India,Chennai,Olivia Rodrigo,SOUR,traitor,USUG12101243,23e5ca95-a514-4fad-91fa-faacc4f41142
click,2021-08-21,United States,Charlotte,"Summer Walker, Drake",Last Day Of Summer,Girls Need Love (with Drake) - Remix,USUM71903117,580817fb-96bd-4418-9d61-6adcbf483186
click,2021-08-21,Pakistan,Lahore,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-21,Saudi Arabia,Makkah,"Pop Smoke, 21 Savage, 42 Dugg",Faith,Bout A Million (feat. 42 Dugg & 21 Savage),USUM72112386,9ca8ca2d-3507-4287-8f66-a80314dc7169
click,2021-08-21,India,Ludhiana,Sidhu Moose Wala,Akhian,Akhian,QZQLR2005915,c95f1fc1-fab0-4c74-b3f5-52bd3684a713
click,2021-08-21,Saudi Arabia,Riyadh,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc
click,2021-08-21,Kuwait,Kuwait City,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Switzerland,Zurich,CJ,Whoopty,Whoopty,USA2P2031043,65745fc1-18b6-4f83-9e92-a8aebe1ae74f
click,2021-08-25,Saudi Arabia,Khobar,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Saudi Arabia,Riyadh,Kina Grannis,Future Memories,Future Memories,QZHN42170324,97395927-4fe8-4021-9f4e-7253a863f82b
click,2021-08-25,Netherlands,Zaandam,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-25,Iraq,Erbil,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-25,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,France,Rennes,gnash,us,"i hate u, i love u (feat. olivia o'brien)",USAT21601051,1210448a-5857-4b98-86d1-5cf4bb993a08
click,2021-08-25,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Nicaragua,Managua,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-22,Iraq,Najaf,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,Australia,Brisbane,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-22,Saudi Arabia,Jeddah,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767
click,2021-08-22,Turkey,Izmir,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-22,United States,Sauquoit,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
click,2021-08-22,France,La Courneuve,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,United States,Council Bluffs,Dr. Dog,"Shame, Shame (Deluxe Edition)",Where'd All the Time Go?,USEP40937005,0abe764a-da5a-4dcf-a7a1-05ce0df42b16
click,2021-08-22,Nigeria,Lagos,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,Germany,Stuttgart,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
click,2021-08-22,United States,Houston,Hoogway,Cozy Winter,After You,GBKQU2101966,fe8f7a23-be9d-49a6-b9b5-d26823c3f911
click,2021-08-24,Poland,Myslenice,Kidd Kenn,Get Lit,Get Lit,USUM72109436,83ed06b2-f8c4-4a3a-b47c-5b790a042d88
click,2021-08-24,United States,Unknown,NLE Choppa,Mmm Hmm,Mmm Hmm,USWB12102564,ebea52fd-8764-489d-a9e8-691125b4f341
click,2021-08-24,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,Saudi Arabia,Jeddah,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a
click,2021-08-24,United States,Patchogue,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
click,2021-08-24,Canada,L'Ancienne-Lorette,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,Saudi Arabia,Dammam,Stephanie Poetri,I Love You 3000,I Love You 3000,TCAEG1949593,71339343-0574-49a6-bc1b-22f173665edb
click,2021-08-24,United States,Aubrey,PinkPantheress,Just for me,Just for me,GBAYE2101058,e2e39afa-648b-4163-97b0-ce742ea67550
click,2021-08-24,Turks and Caicos Islands,Providenciales,AG Club,Halfway Off the Porch,Memphis,QZFYY2046752,2297287e-8aae-4caa-b79a-86c66152f736
click,2021-08-24,United States,Simpsonville,SoFaygo,Angelic 7,Knock Knock,QZFYX2070670,cb8d374a-50a0-4d4b-8dba-b84892084f1a
click,2021-08-22,Bangladesh,Dhaka,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9
click,2021-08-22,South Africa,Pretoria,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
click,2021-08-22,Mozambique,Beira,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-22,Saudi Arabia,Jeddah,Mohamed Hamaki,Kol Yom Men Dah,Baeit Maah,EGA1C1900007,52db3420-2f56-4d7d-8b53-57ad96b337d4
click,2021-08-22,France,Pantin,"Dave, Stormzy",Clash (feat. Stormzy),Clash (feat. Stormzy),GBUM72103840,5d501227-1a9e-4830-ad81-e115d3879548
click,2021-08-22,India,Chandigarh,Sidhu Moose Wala,Akhian,Akhian,QZQLR2005915,c95f1fc1-fab0-4c74-b3f5-52bd3684a713
click,2021-08-22,India,Unknown,"Lute, DEVN",Myself (feat. DEVN),Myself (feat. DEVN),USUM72113156,ab54a51a-a192-4f21-bc67-1346cc87c68a
click,2021-08-22,France,Évry,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-22,United States,Charlotte,Kodak Black,Senseless,Senseless,USAT22104267,269a0f5b-233a-4ea9-87e5-c3218cd82a33
click,2021-08-22,Oman,Muscat,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-21,India,New Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-21,India,Lucknow,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-21,Germany,Munster,"J Balvin, Maria Becerra",Qué Más Pues?,Qué Más Pues?,QZM5U2100064,5dfdea08-eecf-4591-b066-b4f3b7f269d7
click,2021-08-21,India,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-21,India,Mumbai,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-21,Kyrgyzstan,Bishkek,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-21,Réunion,Saint-Louis,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-21,Nigeria,Abuja,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-21,Pakistan,Lahore,Sidhu Moose Wala,Akhian,Akhian,QZQLR2005915,c95f1fc1-fab0-4c74-b3f5-52bd3684a713
click,2021-08-21,India,Mangalore,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-21,United States,Chicago,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
click,2021-08-21,Saudi Arabia,Jeddah,Mohamed Hamaki,Kol Yom Men Dah,Baeit Maah,EGA1C1900007,52db3420-2f56-4d7d-8b53-57ad96b337d4
click,2021-08-21,France,Marseille,Kanye West,My Beautiful Dark Twisted Fantasy,All Of The Lights,USUM71027273,a69e27fd-4db5-4815-83fa-308ca76c48a3
click,2021-08-21,Saudi Arabia,Riyadh,Kidd Kenn,Get Lit,Get Lit,USUM72109436,83ed06b2-f8c4-4a3a-b47c-5b790a042d88
click,2021-08-21,United States,Corbin,Lil Tecca,MONEY ON ME,MONEY ON ME,USUM72112304,b329bd67-e62e-4c16-9d65-74e068d4094b
click,2021-08-21,Canada,Pickering,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-21,Saudi Arabia,Riyadh,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-21,Bhutan,Thimphu,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-21,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-21,Saudi Arabia,Jeddah,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-19,France,Paris,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-19,Saudi Arabia,Riyadh,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-19,Iraq,Erbil,50 Cent,The Massacre,Just A Lil Bit,USIR10500279,c8e81e0d-6f2e-44af-b4b3-ce001774461c
click,2021-08-19,United States,Comanche,Megan Thee Stallion,Thot Shit,Thot Shit,QMCE32100340,f6d1717b-7707-4747-a048-37a36bf4048c
click,2021-08-19,Kosovo,Pristina,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-19,United States,San Antonio,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
click,2021-08-19,Australia,Brisbane,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,Kuwait,Kuwait City,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,United States,Charlotte,Hd4president,Touch Down 2 Cause Hell,Touch Down 2 Cause Hell,,dfb06416-2b1e-5f3d-87a0-29b119c52ec4
click,2021-08-19,Nigeria,Lagos,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455
click,2021-08-19,United States,Valrico,Jhené Aiko,Chilombo,P*$$Y Fairy (OTW),,00126b32-0c35-507b-981c-02c80d2aa8e7
click,2021-08-19,India,Ernakulam,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,United States,Dallas,YoungBoy Never Broke Again,Realer,Valuable Pain,,4ffdbb04-ec37-5de0-aa3c-2c688def7ea1
click,2021-08-19,India,Pune,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,United States,Glenside,Mac Miller,Programs,Programs,,edffb7b7-025c-5024-a3bd-4853151253ba
click,2021-08-19,India,Godhra,Sidhu Moose Wala,Akhian,Akhian,QZQLR2005915,c95f1fc1-fab0-4c74-b3f5-52bd3684a713
click,2021-08-19,Germany,Wriezen,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-19,India,Madurai,Kina Grannis,Future Memories,Future Memories,QZHN42170324,97395927-4fe8-4021-9f4e-7253a863f82b
click,2021-08-19,United States,McKeesport,Kali,MMM MMM (feat. ATL Jacob),MMM MMM (feat. ATL Jacob),,70d55e95-469a-532b-9f0e-01102d5c3c10
click,2021-08-19,United Arab Emirates,Dubai,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455
click,2021-08-22,India,Patna,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-22,France,Unknown,"Vandelux, Alex Maher",Matter of Time (feat. Alex Maher),Matter of Time (feat. Alex Maher),GBKPL2150049,c40647a1-b717-439b-a3c5-0f23ab4402ea
click,2021-08-22,New Zealand,Auckland,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-22,Saudi Arabia,Makkah,Mohamed Hamaki,Kol Yom Men Dah,Baeit Maah,EGA1C1900007,52db3420-2f56-4d7d-8b53-57ad96b337d4
click,2021-08-22,Kuwait,Kuwait City,Ed Sheeran,÷ (Deluxe),Perfect,GBAHS1700024,7ba36fe9-da9f-4f14-ac38-920d0346cc3b
click,2021-08-22,Qatar,Doha,Ed Sheeran,÷ (Deluxe),Perfect,GBAHS1700024,7ba36fe9-da9f-4f14-ac38-920d0346cc3b
click,2021-08-22,India,Mysore,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,Egypt,Cairo,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,United States,Norcross,Bazzi,I Like That,I Like That,USAT22102088,2f6e4168-fdae-4e65-967b-220bccc68780
click,2021-08-22,India,Ludhiana,Sidhu Moose Wala,Akhian,Akhian,QZQLR2005915,c95f1fc1-fab0-4c74-b3f5-52bd3684a713
click,2021-08-19,France,Unknown,Shouse,Love Tonight,Love Tonight - Edit,USQY51798087,f2cef536-5a20-4dc1-a973-600051bdea04
click,2021-08-19,United States,Fairfax,Nohidea,Esuna,falling down (feat. shiloh),QM42K1742835,eb64dde2-68be-4717-9762-85af891ed7db
click,2021-08-19,United States,Ashburn,Stanley Okorie,"The Stanley Okorie Nollywood Songs, Vol. 11",Ashawo No Be Work,,bf0475b1-f11b-5e04-a360-dbba0c87acd1
click,2021-08-19,United States,Easton,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc
click,2021-08-19,India,Bhubaneswar,"Tyga, Moneybagg Yo",Splash (feat. Moneybagg Yo),Splash (feat. Moneybagg Yo),USUYG1371569,efa4cdfe-f905-4e60-9de3-17f3095a120f
click,2021-08-19,Australia,Sydney,Gunna,Drip Season 3 (Deluxe),Drippin',QZ5FA1751993,adad0876-def1-4078-9b77-59f85d35930e
click,2021-08-19,United States,Medford,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089
